8327,-3951749
12342,-6521010
4232,-6656435
16492,-7183530
20544,-7969486
49180,-7775152
8346,-12763843
12383,-10053160
204,-5867098
45149,-7172981
16616,-11574241
248,-9073085
24680,-1
233,-7594210
28875,-5867098
8440,-9073085
12442,-12763843
20530,-1
61484,-1250846
4307,-8282222
45199,-6521010
24681,-1
12519,-9813469
108,-7183530
32812,-6316129
123,-12178662
49245,-7172981
61534,-6189943
8367,-1
8434,-11314595
80,-1049605
20690,-8754522
8403,-8349041
101,-9606038
20637,-9940153
28857,-6656435
53274,-6521010
16434,-1
8309,-9410206
28866,-3358066
49403,-10470625
36907,-2436450
32955,-5678285
120,-6707328
24761,-6656435
16614,-13947508
20673,-10400975
4327,-9813469
53343,-10059981
12395,-6521010
61495,-1
53291,-8750470
18,-7895161
106,-9474193
36892,-7775152
155,-1250846
49195,-7183530
16532,-2368549
20628,-2368549
8340,-2368549
12436,-2368549
148,-2368549
4244,-2368549
197,-12506089
32916,-2368549
37012,-2368549
24724,-2368549
32927,-7902623
4279,-10007250
28820,-2368549
24732,-1579813
41147,-5678285
4180,-9746121
57362,-7895161
45091,-13289059
215,-12319738
4292,-6596554
156,-1250846
12444,-1250846
36945,-1
45083,-6657978
4124,-8886951
12317,-9804193
16498,-13887974
8246,-6521010
33020,-6645100
45243,-5678285
45266,-8820312
28738,-8885418
4113,-9940688
4125,-7499165
28715,-1250846
53276,-7775152
24631,-1
61691,-16250353
8289,-8750470
20524,-8750470
8226,-9804193
81,-1
4177,-1
8273,-1
12369,-1
16465,-1
20561,-1
24657,-1
28753,-1
32849,-1
16417,-9804193
36964,-4840156
218,-12303806
4222,-10007250
214,-9107961
73,-8098965
24675,-7509421
16435,-2847180
37050,-12769518
4182,-4164075
36971,-6521010
49283,-1
16514,-15461859
20515,-9389799
4231,-3951749
12473,-6656435
20714,-15132387
53435,-5678285
4345,-4900043
8349,-9940153
16606,-13524012
61535,-15132391
20664,-3951749
28689,-11058406
12338,-1
20663,-10007250
24619,-13887974
53271,-10461088
20708,-15435385
20580,-4840156
16439,-1
4163,-8750470
32,-1
8236,-6521010
4337,-1336651
8,-13745164
4104,-13745164
4171,-1
16392,-13745164
20488,-13745164
8200,-13745164
20503,-10461088
12534,-13680501
12296,-13745164
32776,-13745164
36872,-13745164
45183,-7253986
24584,-13745164
28680,-13745164
24647,-6052957
4224,-2436450
40993,-9804193
57522,-9802384
12349,-10461088
61618,-9802384
28828,-1579813
49330,-9802384
53426,-9802384
36887,-11119018
41138,-9802384
45234,-9802384
12543,-11583152
4,-8750470
4196,-4840156
20542,-10461088
12509,-5425501
31,-1
57437,-7172981
41119,-9025962
4251,-1579813
53283,-11244261
16480,-8495827
49309,-7515834
16459,-1
121,-2236507
8329,-5799572
41091,-1
4167,-6052957
234,-15132387
32963,-6918834
4174,-1049605
78,-1049605
12366,-1049605
183,-10007250
8270,-1049605
20558,-1049605
212,-8540673
16462,-1049605
28750,-1049605
24654,-1049605
28765,-7172981
45152,-8495827
201,-5867098
12500,-7095041
8404,-7752193
4308,-8080641
24725,-6714747
111,-1
8333,-16663793
37060,-6596554
12429,-16663793
16525,-16728560
20621,-16728560
32795,-6657978
122,-15988465
24717,-16728560
228,-15435385
28813,-15368190
8230,-1
8413,-5425501
57443,-7509421
12537,-4900043
61607,-3684409
32803,-7434618
141,-16667888
4237,-16667888
33019,-8553101
41086,-3951749
4228,-1
16501,-9410206
57353,-13745164
61449,-13745164
57379,-6281438
49161,-13745164
53257,-13745164
102,-2559756
8283,-4164075
238,-10574640
40969,-13745164
45065,-13745164
4130,-6717095
12314,-6521010
139,-8750470
53459,-8414321
4201,-1
8402,-8754522
132,-1
12425,-5799572
12396,-7183530
28836,-12769518
8193,-6327710
12322,-9804193
12365,-8553091
12540,-11881259
36928,-7969486
8411,-2630435
8410,-10395295
32811,-6316129
16613,-7642997
36957,-7172981
20508,-8886951
8435,-7297369
53499,-11969756
20612,-1
24669,-7172981
37059,-6918834
12433,-12566721
16413,-9804193
53265,-13820916
4204,-7183530
20586,-9474193
16449,-8822988
41,-398258
49247,-10073037
12512,-10245097
4321,-1672803
45089,-9804193
12423,-3951749
32964,-6596554
241,-1336651
24,-2436450
96,-8495827
57528,-3951749
24772,-6596554
37023,-11117733
32801,-10461088
16569,-6656435
16578,-3358066
32918,-6190717
32979,-8481140
16581,-12506089
4239,-6521010
8215,-10461088
36893,-10461088
16541,-9940153
4326,-13947508
12507,-2630435
24779,-5867098
12491,-5867098
8432,-6109897
16412,-8886951
4142,-8240849
36958,-6189943
49178,-6521010
28799,-7771341
8263,-6052957
4187,-4164075
32922,-12763843
28766,-6189943
57475,-1
252,-1973277
57595,-7462880
4334,-10574640
186,-12769518
20636,-1579813
4160,-7969486
15,-7896450
28710,-1
8385,-10400975
32930,-9870503
249,-4900043
46,-8240849
45111,-1
20547,-8750470
4162,-8819624
12536,-9073085
8299,-6521010
41037,-8553091
8444,-4172872
57530,-12769518
8441,-4900043
12422,-10007250
57438,-6189943
32899,-1
172,-6923198
184,-3951749
4263,-3684409
20660,-6139365
12350,-10461088
41155,-6918834
150,-6844275
49319,-3684409
12438,-6844275
4245,-6844275
28858,-12769518
4221,-10007250
28855,-10007250
8421,-7642997
24684,-7183530
20699,-2630435
8267,-1
49258,-9474193
207,-16667888
16407,-10461088
12529,-1336651
12294,-1
240,-6109897
41011,-2847180
45203,-398258
41107,-398258
57494,-5861750
53395,-398258
49299,-398258
61587,-398258
57491,-398258
61475,-15461095
8399,-16728560
4303,-16663793
12382,-6189943
12495,-11505355
53402,-12763843
20,-2428684
20677,-12506089
2,-7105645
45201,-12566721
128,-2436450
12531,-7297369
4289,-10400975
8243,-2847180
87,-9488844
16491,-6521010
28772,-4840156
243,-7297369
4114,-9145228
45249,-10400975
8416,-10245097
24710,-10007250
28856,-3951749
206,-1972566
45064,-13745164
49160,-13745164
12306,-7238010
40968,-13745164
41066,-9474193
117,-9410206
61448,-13745164
53256,-13745164
57352,-13745164
49259,-6521010
236,-6646949
16540,-1579813
12424,-6656435
45127,-6052957
24712,-6656435
181,-5876451
57527,-10007250
8350,-10461088
49302,-5861750
8356,-12769518
37013,-6190717
4282,-12769518
41059,-3495048
28803,-1
32961,-10400975
53466,-10395295
49312,-10138830
8227,-4373325
28869,-12506089
32950,-5876451
195,-6918834
12485,-12506089
45215,-11912357
126,-6521010
53281,-9804193
45133,-8553091
12341,-6521010
49363,-8414321
137,-6062229
16533,-6714747
41015,-1
8433,-1336651
20665,-6656435
20709,-7642997
8338,-6521010
36933,-8816522
28776,-1
24577,-8026746
8291,-7509421
8426,-15132387
16411,-8098744
202,-5603158
32970,-5603670
16586,-5603670
16610,-13157826
61600,-15198184
28821,-6714747
16543,-4553437
53434,-12769518
59,-16731374
145,-12566721
28731,-11115001
53415,-3684409
20539,-12420345
24635,-11504121
49337,-6656435
12347,-14316792
8197,-3951749
16443,-13729785
4155,-15553521
28767,-11776948
8251,-14907125
53409,-7895161
20574,-6189943
24718,-16728560
20622,-16728560
4241,-12566721
28814,-14505436
16605,-5425501
8334,-16663793
28707,-12696505
4238,-16667888
16526,-16728560
12451,-5678285
12430,-16663793
57450,-9474193
8322,-15461859
142,-16667888
188,-10007250
24693,-9410206
8335,-6521010
16446,-10461088
8219,-8098744
20629,-6714747
85,-6521010
57395,-2847180
8438,-13680501
8420,-15435385
4335,-1392552
57440,-8495827
8388,-6596554
20556,-1
37057,-10400975
20597,-9410206
61540,-3158846
32935,-3684409
49323,-9287896
36870,-1
4276,-5876451
24682,-9474193
45227,-13289059
49,-15461859
196,-6596554
16555,-473817
37026,-13359081
16603,-2630435
12392,-1
16390,-1
12397,-8750470
20545,-8822988
20585,-1
20587,-6521010
32867,-7509421
45150,-6189943
140,-8168640
45082,-6521010
8379,-5678285
4140,-2436450
4230,-10007250
112,-13887974
4257,-7895161
24670,-6189943
41109,-6190717
20614,-10007250
24640,-7969486
53405,-7515834
32926,-10461088
20607,-7771341
28923,-13223619
16608,-10245097
45187,-1
164,-12769518
12305,-6719927
53317,-8816522
12381,-7172981
174,-5913867
37047,-10007250
4255,-6204635
20497,-13820916
16451,-8750470
16481,-9013642
32861,-7172981
24735,-6205874
20617,-5799572
24593,-3223863
20647,-3684409
24756,-6139365
12379,-4164075
12363,-1
12414,-6656435
20651,-9389799
49229,-8553091
20611,-1
32832,-7969486
40977,-3223863
24659,-1
20563,-1
16467,-1
12516,-15435385
12371,-1
4332,-6646949
36947,-1
41060,-3495048
32851,-1
28755,-1
229,-7642997
246,-13680501
36908,-2436450
16602,-10395295
53397,-5861750
36970,-9474193
24769,-10400975
8443,-5689185
8372,-5876451
20507,-8098744
57596,-5753294
8275,-1
37048,-3951749
4179,-1
8359,-3684409
24771,-6918834
83,-1
4336,-6109897
4146,-1
16402,-7895161
8430,-10574640
4340,-13339011
89,-7375291
12522,-15132387
129,-9600908
61466,-6521010
136,-6656435
23,-10461088
32928,-6776680
16529,-12566721
12525,-3119937
16571,-5678285
32894,-6521010
24747,-1208916
53419,-11244261
36941,-8553091
41056,-8495827
32819,-2847180
12416,-2436450
4271,-1
20575,-8401895
4329,-7594210
104,-1
37022,-11119018
53406,-10461088
193,-10400975
24704,-2830956
231,-9813469
4315,-2630435
53379,-1
12332,-8750470
8268,-1
71,-6052957
49278,-5678285
12343,-1
28792,-7627655
4120,-2436450
36891,-6657978
53325,-8553091
20698,-10395295
20555,-1
12447,-9343863
61533,-7172981
61625,-6656435
16511,-7771341
8258,-8819624
4119,-11119018
16595,-8349041
12413,-6656435
237,-3119937
152,-5563639
20655,-1
4147,-2847180
24763,-5678285
12468,-5876451
45151,-13415246
8371,-5876451
28859,-5678285
20557,-8553091
16534,-6714747
61692,-15132129
12514,-13157826
45,-7183530
64,-7969486
40989,-9804193
4097,-6721182
28727,-1
49289,-5734037
200,-9285262
47,-6521010
4296,-9285262
24828,-1795659
28800,-2830956
8392,-9285262
12488,-9285262
16584,-9285262
20680,-10404512
12289,-5000266
45074,-7238010
159,-3034463
20641,-7895161
61588,-2368549
53396,-2368549
57492,-2368549
45204,-2368549
49300,-2368549
41108,-2368549
61626,-12769518
57531,-5678285
45125,-8816522
37042,-9802384
28850,-9802384
12315,-8098744
32946,-9802384
20658,-9802384
24754,-9802384
239,-1392552
24685,-8750470
36996,-1
49313,-7895161
61539,-3158846
61547,-6521010
20615,-3951749
32951,-10007250
37001,-5471124
57451,-6521010
12513,-1672803
4127,-1
131,-1
8290,-9013642
37082,-10066587
105,-1
27,-8098744
12355,-8750470
8341,-6844275
37116,-14380131
12326,-1
36960,-8495827
8337,-12566721
4193,-8750470
8417,-1672803
45066,-2594790
40970,-2594790
53258,-2594790
49162,-2594790
61450,-2594790
57354,-2594790
24627,-2847180
8317,-3951749
8387,-6918834
49246,-6189943
53341,-7172981
21,-10063738
24721,-12566721
32785,-10071759
4227,-1
20626,-6521010
16579,-6918834
49404,-8563659
32786,-7895161
4330,-15132387
16490,-9474193
4102,-1
61611,-15461095
12359,-6052957
32952,-3951749
24696,-7627655
28768,-8495827
45239,-10007250
45251,-6918834
40988,-7775152
14,-7369860
4194,-9275542
77,-8553091
45240,-3951749
20606,-12769518
12466,-9802384
41143,-10007250
16562,-9802384
4274,-9802384
41031,-6052957
125,-6521010
8370,-9802384
41144,-3951749
178,-9802384
12482,-3358066
37025,-7895161
49207,-1
41135,-1
7,-11316397
8389,-12506089
8429,-3119937
45250,-3358066
29,-10461088
28736,-7969486
28739,-8750470
12408,-6707328
41171,-8414321
12434,-6521010
4283,-5678285
45210,-12763843
32895,-7253986
82,-6380368
24707,-1
41055,-8437838
24676,-4840156
255,-11122857
19,-4013228
8386,-3358066
40983,-10461088
20703,-476131
12532,-13339011
20616,-6656435
37035,-15365743
36930,-8885418
45084,-7775152
8257,-8822988
12353,-8822988
41156,-6596554
4333,-3119937
4123,-8098744
61590,-5861750
12484,-6596554
16564,-6139365
32925,-7515834
49179,-6657978
53275,-6657978
20638,-10461088
49295,-6521010
224,-10245097
4149,-6521010
8428,-6646949
12419,-1
4322,-13157826
8198,-1
20509,-9804193
20704,-10245097
57361,-3223863
12384,-8495827
12297,-13745164
16393,-13745164
4105,-13745164
8201,-13745164
28681,-13745164
32777,-13745164
20489,-13745164
24585,-13745164
12388,-4840156
9,-13745164
37015,-8227746
8235,-6521010
24727,-8227746
20631,-8227746
20642,-13359081
32919,-8227746
28823,-8227746
8343,-8227746
4247,-8227746
36873,-13745164
16535,-8227746
12439,-8227746
20600,-7627655
16545,-7895161
151,-8227746
4252,-1250846
4223,-7697344
36935,-6052957
4246,-6844275
49311,-11717853
138,-11106679
4323,-8618893
49314,-9870503
168,-9786730
4259,-5678285
24643,-8750470
24620,-13887974
223,-476131
12403,-1
8307,-1
4306,-8688725
4211,-1
115,-1
16477,-7172981
53432,-3951749
127,-7697344
191,-12769518
57413,-8816522
49187,-9287896
208,-6980537
12526,-10574640
32779,-2594790
36875,-2594790
53431,-10007250
24587,-2594790
28683,-2594790
12354,-8819624
16395,-2594790
20667,-5678285
20491,-2594790
8203,-2594790
16504,-7627655
12299,-2594790
20674,-3358066
11,-2594790
84,-9746121
4107,-2594790
16510,-5678285
8254,-10461088
28865,-10400975
49310,-10461088
12463,-1
53385,-5734037
8352,-5157929
32863,-6710887
45252,-6596554
91,-4164075
24711,-3951749
24703,-7771341
24773,-12506089
12498,-8754522
45085,-9804193
20518,-1
20589,-8750470
32965,-12506089
53500,-10389716
45099,-8750470
4299,-5867098
8286,-6189943
12533,-9621352
12323,-12931111
175,-1
3,-7970749
4172,-1
41114,-12763843
24743,-3684409
16527,-6521010
41211,-10215524
20701,-5425501
32986,-12041919
45274,-10395295
12431,-6521010
94,-6189943
4129,-6717095
20644,-12769518
61599,-14346736
79,-8540673
20535,-1
4190,-6189943
48,-9995929
28723,-2847180
40978,-7895161
16609,-1672803
41087,-7253986
8431,-1392552
32905,-6062229
45267,-8414321
16488,-1
16427,-7183530
16489,-1
20623,-6521010
57388,-13887974
42,-2368549
221,-5425501
61491,-2847180
16530,-6521010
16542,-10461088
16546,-9870503
8319,-7697344
8225,-9804193
45205,-6190717
24614,-1
169,-5453634
8348,-1250846
8418,-13157826
